bes-es1961	peer-reviewed	Explanatory Supplement to the Astronomical Ephemeris and the American Ephemeris and Nautical Almanac (1961), section 9B Eclipses and Transits	https://archive.org/stream/astronomicalalmanac1961/131221-explanatory-supplement-1961_djvu.txt	Read in full (OCR text). Definitive almanac formulation: fundamental plane, point Z, x y z, mu from ephemeris sidereal time, sin f1 sin f2 with tabulated numerators for k = 0.272274, 0.2724807, 0.272281 and 0.2724880, c1 c2 l1 l2, sign convention, observer coordinates, ephemeris meridian 1.002738 ΔT, worked example 1961 Feb 15.
bes-es1992	peer-reviewed	Seidelmann, P. K. (ed.), Explanatory Supplement to the Astronomical Almanac (1992), chapter 8 Eclipses of the Sun and Moon, sections 8.31 to 8.36	https://archive.org/stream/131123ExplanatorySupplementAstronomicalAlmanac/131123-explanatory-supplement-astronomical-almanac_djvu.txt	Read sections 8.31 to 8.333 in OCR text. Rotation-matrix form 8.322-3, unit vectors 8.322-5, mu = Greenwich apparent sidereal time minus a, cone equations 8.323-1 to 8.323-7, summary of elements 8.324, practical note 8.325, observer coordinates and flattening auxiliaries 8.331 to 8.333. Ellipsoid a = 6378.137 km, f = 1/298.257 from equation 3.244-1. Chapter author not shown in the scan.
bes-usno-expsupp	primary	USNO Astronomical Applications Department, The Explanatory Supplement to the Astronomical Almanac (page describing the 2013 third edition)	https://aa.usno.navy.mil/publications/exp_supp	Read. States the third edition is a complete revision of 1992 and links errata. Used only for the status of chapter 11. The 2013 chapter itself was not read.
bes-chauvenet-1863	primary	Chauvenet, W., A Manual of Spherical and Practical Astronomy, Vol. I (1863), chapter on Eclipses, Arts. 288 to 296	https://archive.org/details/manualofspherica031436mbp	Read Arts. 288 to 291 and the cone-angle precepts in OCR text (garbled in places). Original almanac form of Bessel's method: point Z as the Sun seen from the Moon's centre, equations (482) for x y z, principal plane of reference, log k = 9.435000, c = z ± k/sin f, l = c tan f.
bes-buchanan-1904	primary	Buchanan, R., The Mathematical Theory of Eclipses according to Chauvenet's Transformation of Bessel's Method (1904)	https://archive.org/details/mathematicaltheo00buchuoft	Read the preface in OCR text. Nautical Almanac Office eclipse computer restating Chauvenet's formulas in computing order. Used for the lineage claim that Chauvenet was the standard for both almanacs.
bes-bessel-history	survey	German Wikipedia, Besselsche Elemente	https://de.wikipedia.org/wiki/Besselsche_Elemente	Read. Publication history of Bessel's method: AN No. 50 (1824), AN No. 145 (1829) "Ueber die Vorausberechnung der Sternbedeckungen", Astronomische Untersuchungen vol. 2 (1842) "Analyse der Finsternisse". Bessel's originals not read.
bes-wikipedia-besselian	survey	English Wikipedia, Besselian elements	https://en.wikipedia.org/wiki/Besselian_elements	Read. General definition and references (Urban and Seidelmann 2013, Mucke and Meeus 1992, Chauvenet, Pearson). Used only to locate sources.
bes-nasa-beselm	primary	Espenak, F., NASA GSFC, Besselian Elements of Solar Eclipses (Five Millennium Canon explanation page)	https://eclipse.gsfc.nasa.gov/SEcat5/beselm.html	Read. Defines the eight elements and states x, y, L1, L2 are in units of the Earth's equatorial radius. No formulas.
bes-nasa-2024-elements	primary	Espenak, F., NASA GSFC, Besselian Elements for the Total Solar Eclipse of 2024 Apr 08	https://eclipse.gsfc.nasa.gov/SEbeselm/SEbeselm2001/SE2024Apr08Tbeselm.html	Read. Polynomial coefficients, t0 = 18:00 TDT, ΔT = 70.6 s, VSOP87/ELP2000-85, k1 = 0.272488, k2 = 0.272281, tan f1 = 0.0046683, tan f2 = 0.0046450, validity 15.00 to 21.00 TDT, least-squares fit to five samples over six hours, centre-of-mass statement.
bes-nasa-2024-sedata	primary	Espenak, F., NASA GSFC, Besselian Elements database page, Total Solar Eclipse of 2024 April 08	https://eclipse.gsfc.nasa.gov/SEsearch/SEdata.php?Ecl=20240408	Read. Same elements from the database with ΔT = 74.0 s and VSOP87/ELP2000-82 label. The page renders PHP errors in the third-order row.
bes-nasa-csv	primary	Espenak, F., NASA GSFC, Catalog of Solar Eclipse Besselian Elements in CSV format (Five Millennium Canon)	https://eclipse.gsfc.nasa.gov/eclipse_besselian_from_mysqldump2.csv	Downloaded and read (11 898 rows). Columns include dt, t0, x0..x3, y0..y3, d0..d2, mu0..mu2, l10..l12, l20..l22, tan_f1, tan_f2, tmin, tmax. Values for 2024 Apr 08 quoted in the note.
