moon-folkner-2014	primary	Folkner, Williams, Boggs, Park, Kuchynka (2014). The Planetary and Lunar Ephemerides DE430 and DE431. JPL IPN Progress Report 42-196	https://ipnpr.jpl.nasa.gov/progress_report/42-196/196C.pdf	Read in full from the PDF (var/downloads/folkner2014_de430.txt). Frame ICRF2, TDB definition and integrated TT-TDB, lunar core-mantle damping and the 1550-2650 span, Euler angle definitions, LLR data table, mass table (Sun/Jupiter 1047.348625, Sun/Saturn 3497.901768), au = 149597870.700 km.
moon-williams-2013	primary	Williams, Boggs, Folkner (2013). DE430 Lunar Orbit, Physical Librations, and Surface Coordinates. JPL IOM 335-JW,DB,WF-20130722-016	https://naif.jpl.nasa.gov/pub/naif/generic_kernels/spk/planets/de430_moon_coord.pdf	Read in full from the PDF. 18,548 LLR ranges 1970-2012, 1.9 cm wrms, DE430 vs DE421 half a milliarcsecond, PA and ME frame definitions, the DE430 rotation Rx(-0.285") Ry(-78.580") Rz(-67.573"), 1" = 8.42 m, LOLA mean radius 1737.151 km (Neumann 2013).
moon-williams-2008	primary	Williams, Boggs, Folkner (2008). DE421 Lunar Orbit, Physical Librations, and Surface Coordinates. JPL IOM 335-JW,DB,WF-20080314-001	https://ssd.jpl.nasa.gov/ftp/eph/planets/ioms/de421_moon_coord_iom.pdf	Read from the PDF. DE421 vs DE403 differences (6 m in 2008 to 16 m in 2020, 3 to 9 mas), DE421 PA to ME rotation Rx(-0.30") Ry(-78.56") Rz(-67.92"), 1" = 8.4 m on the surface.
moon-folkner-2009	primary	Folkner, Williams, Boggs (2009). The Planetary and Lunar Ephemeris DE 421. JPL IOM 343R-08-003	https://ssd.jpl.nasa.gov/ftp/eph/planets/ioms/de421.iom.v1.pdf	Read from the PDF. Span 1900-2050, lunar orbit sub-metre from LLR, DE405 lunar orbit not fit consistently, DE405 Earth and Mars errors about 2 km.
moon-park-2021	peer-reviewed	Park, Folkner, Williams, Boggs (2021). The JPL Planetary and Lunar Ephemerides DE440 and DE441. Astronomical Journal 161, 105	https://iopscience.iop.org/article/10.3847/1538-3881/abd414	Open-access HTML read through the fetch tool's extraction, not the PDF. Spans, geodetic precession on librations, LLR to 2020 March, 20 cm early and 1.3 cm recent rms, ICRF3, libration angles stored in the files, DE440 for modern data and DE441 for historical.
moon-naif-summaries	primary	NAIF generic planetary SPK summaries (aa_summaries.txt)	https://naif.jpl.nasa.gov/pub/naif/generic_kernels/spk/planets/aa_summaries.txt	Read. Exact start and end epochs of de430, de431, de432s, de435, de438, de440, de440s, de441 parts, de442 and de442s.
moon-naif-planets-dir	primary	NAIF generic planetary SPK directory listing	https://naif.jpl.nasa.gov/pub/naif/generic_kernels/spk/planets/	Read. File sizes and dates: de440.bsp 114 MB, de440s.bsp 31 MB, de441 parts 1.5 GB each, de442.bsp and de442s.bsp dated 2025-02-06, de440_and_de441.pdf, tech-comments files.
moon-naif-de442-comments	primary	NAIF de442_tech-comments.txt	https://naif.jpl.nasa.gov/pub/naif/generic_kernels/spk/planets/de442_tech-comments.txt	Read. DE442 created May 2024 to update the Uranus barycentre for URA182, adds Uranus occultations, Mars orbiter and Juno ranging, span 1549-12-31 to 2650-01-25, no lunar change described.
moon-naif-pck-dir	primary	NAIF generic PCK directory listing	https://naif.jpl.nasa.gov/pub/naif/generic_kernels/pck/	Read. Lunar orientation PCKs moon_pa_de403_1950-2198.bpc, moon_pa_de418_1950-2050.bpc, moon_pa_de421_1900-2050.bpc (1.7 MB), moon_pa_de440_200625.bpc (12 MB), pck00011.tpc.
moon-naif-moon-pa-de440-cmt	primary	NAIF comment file for moon_pa_de440_200625.bpc	https://naif.jpl.nasa.gov/pub/naif/generic_kernels/pck/moon_pa_de440_200625.cmt	Read. DE440 lunar PA orientation relative to the ICRF, span 1549 Dec 31 to 2650 Jan 25, companion frame kernel required.
